Nome,Tipologia,Denominazione,Descrizione,Valore minimo,Valore massimo,Materia prima,Regione,Province,Città
"Vino 'Vallagarina Trento' Bianco Frizzante, varietà due vitigni a bacca bianca ammessi e classificati per la Regione'",vino 'Bianco Frizzante',IGT vino 'Vallagarina Trento',Vitigno 'Due Vitigni A Bacca Bianca Ammessi E Classificati Per La Regione': 100%,,,Vitigno 'Due Vitigni A Bacca Bianca Ammessi E Classificati Per La Regione',Trentino-Alto Adige,Trentino (quotidiano),"Ala, Trentino, Besenello, Brentonico, Cimone, Garniga Terme, Isera, Mori, Trentino, Nogaredo, Nomi, Trentino, Pomarolo, Rovereto, Terragnolo, Trambileno, Vallarsa, Villa Lagarina, Volano"
"Vino 'Vallagarina Trento' Rosso Frizzante, varietà vitigno a bacca nera ammesso e classificato per la Regione'",vino 'Rosso Frizzante',IGT vino 'Vallagarina Trento',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Marzemino': 0%, Vitigno 'Un Vitigno A Bacca Nera Ammesso E Classificato Per La Regione': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Marzemino', Vitigno 'Un Vitigno A Bacca Nera Ammesso E Classificato Per La Regione'",Trentino-Alto Adige,Trentino (quotidiano),"Ala, Trentino, Besenello, Brentonico, Cimone, Garniga Terme, Isera, Mori, Trentino, Nogaredo, Nomi, Trentino, Pomarolo, Rovereto, Terragnolo, Trambileno, Vallarsa, Villa Lagarina, Volano"
Vino 'Vallagarina Trento' Rosso,vino 'Rosso',IGT vino 'Vallagarina Trento',Vitigno 'Uno O Più Vitigni A Bacca Nera Ammessi E Classificati Per La Provincia': 100%,,,Vitigno 'Uno O Più Vitigni A Bacca Nera Ammessi E Classificati Per La Provincia',Trentino-Alto Adige,Trentino (quotidiano),"Ala, Trentino, Besenello, Brentonico, Cimone, Garniga Terme, Isera, Mori, Trentino, Nogaredo, Nomi, Trentino, Pomarolo, Rovereto, Terragnolo, Trambileno, Vallarsa, Villa Lagarina, Volano"
Vino 'Vallagarina Trento' Novello,"vino 'Novello ', vino 'Novello'",IGT vino 'Vallagarina Trento',Vitigno 'Uno O Più Vitigni A Bacca Nera Ammessi E Classificati Per La Provincia': 100%,,,Vitigno 'Uno O Più Vitigni A Bacca Nera Ammessi E Classificati Per La Provincia',Trentino-Alto Adige,Trentino (quotidiano),"Ala, Trentino, Besenello, Brentonico, Cimone, Garniga Terme, Isera, Mori, Trentino, Nogaredo, Nomi, Trentino, Pomarolo, Rovereto, Terragnolo, Trambileno, Vallarsa, Villa Lagarina, Volano"
Vino 'Vallagarina Trento' Rosato,vino 'Rosato',IGT vino 'Vallagarina Trento',Vitigno 'Uno O Più Vitigni A Bacca Bianca E Rossa Ammessi E Classificati Per La Provincia': 100%,,,Vitigno 'Uno O Più Vitigni A Bacca Bianca E Rossa Ammessi E Classificati Per La Provincia',Trentino-Alto Adige,Trentino (quotidiano),"Ala, Trentino, Besenello, Brentonico, Cimone, Garniga Terme, Isera, Mori, Trentino, Nogaredo, Nomi, Trentino, Pomarolo, Rovereto, Terragnolo, Trambileno, Vallarsa, Villa Lagarina, Volano"
"Vino 'Vallagarina Trento' Rosso, varietà due vitigni a bacca nera ammessi e classificati per la Regione'",vino 'Rosso',IGT vino 'Vallagarina Trento',"Vitigno 'Due Vitigni A Bacca Nera Ammessi E Classificati Per La Regione': 100%, Vitigno 'Marzemino': 0%",,,"Vitigno 'Due Vitigni A Bacca Nera Ammessi E Classificati Per La Regione', Vitigno 'Marzemino'",Trentino-Alto Adige,Trentino (quotidiano),"Ala, Trentino, Besenello, Brentonico, Cimone, Garniga Terme, Isera, Mori, Trentino, Nogaredo, Nomi, Trentino, Pomarolo, Rovereto, Terragnolo, Trambileno, Vallarsa, Villa Lagarina, Volano"
"Vino 'Vallagarina Trento' Bianco Frizzante, varietà vitigno a bacca bianca ammesso e classificato per la Regione'",vino 'Bianco Frizzante',IGT vino 'Vallagarina Trento',"Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Un Vitigno A Bacca Bianca Ammesso E Classificato Per La Regione': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Un Vitigno A Bacca Bianca Ammesso E Classificato Per La Regione'",Trentino-Alto Adige,Trentino (quotidiano),"Ala, Trentino, Besenello, Brentonico, Cimone, Garniga Terme, Isera, Mori, Trentino, Nogaredo, Nomi, Trentino, Pomarolo, Rovereto, Terragnolo, Trambileno, Vallarsa, Villa Lagarina, Volano"
"Vino 'Vallagarina Trento' Novello, varietà vitigno a bacca nera ammesso e classificato per la Regione'","vino 'Novello ', vino 'Novello'",IGT vino 'Vallagarina Trento',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Marzemino': 0%, Vitigno 'Un Vitigno A Bacca Nera Ammesso E Classificato Per La Regione': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Marzemino', Vitigno 'Un Vitigno A Bacca Nera Ammesso E Classificato Per La Regione'",Trentino-Alto Adige,Trentino (quotidiano),"Ala, Trentino, Besenello, Brentonico, Cimone, Garniga Terme, Isera, Mori, Trentino, Nogaredo, Nomi, Trentino, Pomarolo, Rovereto, Terragnolo, Trambileno, Vallarsa, Villa Lagarina, Volano"
"Vino 'Vallagarina Trento' Rosso, varietà vitigno a bacca nera ammesso e classificato per la Regione'",vino 'Rosso',IGT vino 'Vallagarina Trento',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Marzemino': 0%, Vitigno 'Un Vitigno A Bacca Nera Ammesso E Classificato Per La Regione': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Marzemino', Vitigno 'Un Vitigno A Bacca Nera Ammesso E Classificato Per La Regione'",Trentino-Alto Adige,Trentino (quotidiano),"Ala, Trentino, Besenello, Brentonico, Cimone, Garniga Terme, Isera, Mori, Trentino, Nogaredo, Nomi, Trentino, Pomarolo, Rovereto, Terragnolo, Trambileno, Vallarsa, Villa Lagarina, Volano"
"Vino 'Vallagarina Trento' Bianco, varietà vitigno a bacca bianca ammesso e classificato per la Regione'",vino 'Bianco',IGT vino 'Vallagarina Trento',"Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Un Vitigno A Bacca Bianca Ammesso E Classificato Per La Regione': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Un Vitigno A Bacca Bianca Ammesso E Classificato Per La Regione'",Trentino-Alto Adige,Trentino (quotidiano),"Ala, Trentino, Besenello, Brentonico, Cimone, Garniga Terme, Isera, Mori, Trentino, Nogaredo, Nomi, Trentino, Pomarolo, Rovereto, Terragnolo, Trambileno, Vallarsa, Villa Lagarina, Volano"
Vino 'Vallagarina Trento' Bianco,vino 'Bianco',IGT vino 'Vallagarina Trento',Vitigno 'Uno O Più Vitigni A Bacca Bianca Ammessi E Classificati Per La Provincia': 100%,,,Vitigno 'Uno O Più Vitigni A Bacca Bianca Ammessi E Classificati Per La Provincia',Trentino-Alto Adige,Trentino (quotidiano),"Ala, Trentino, Besenello, Brentonico, Cimone, Garniga Terme, Isera, Mori, Trentino, Nogaredo, Nomi, Trentino, Pomarolo, Rovereto, Terragnolo, Trambileno, Vallarsa, Villa Lagarina, Volano"
Vino 'Vallagarina Trento' Bianco Frizzante,vino 'Bianco Frizzante',IGT vino 'Vallagarina Trento',Vitigno 'Uno O Più Vitigni A Bacca Bianca Ammessi E Classificati Per La Provincia': 100%,,,Vitigno 'Uno O Più Vitigni A Bacca Bianca Ammessi E Classificati Per La Provincia',Trentino-Alto Adige,Trentino (quotidiano),"Ala, Trentino, Besenello, Brentonico, Cimone, Garniga Terme, Isera, Mori, Trentino, Nogaredo, Nomi, Trentino, Pomarolo, Rovereto, Terragnolo, Trambileno, Vallarsa, Villa Lagarina, Volano"
