Nome,Tipologia,Denominazione,Descrizione,Valore minimo,Valore massimo,Materia prima,Regione,Province,Città
"Vino 'Vicenza' Rosso Riserva, varietà Raboso'",vino 'Rosso Riserva',DOC vino 'Vicenza',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Raboso Veronese': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Raboso Veronese'",Valle d'Aosta,"Provincia di Vicenza, Provincia di Agrigento","Cartigliano, Agugliaro, Albettone, Alonte, Arcugnano, Asigliano Veneto, Breganze, Brogliano, Caltrano, Calvene, Campiglia dei Berici, Cassola, Castegnero, Chiampo, Chiuppano, Cogollo del Cengio, Dueville, Gambellara, Grancona, Longare, Malo, Veneto, Marano Vicentino, Mason Vicentino, Molvena, Monte di Malo, Montegalda, Montegaldella, Montorso Vicentino, Mossano, Mussolente, Nogarole Vicentino, Orgiano, Pianezze, Pojana Maggiore, Pove del Grappa, Rossano Veneto, San Germano dei Berici, San Vito di Leguzzano, Sandrigo, Santorso, Sarcedo, Schiavon, Sossano, Tezze sul Brenta, Torri di Quartesolo, Trissino, Villaga, Villaverla, Zovencedo"
Vino 'Vicenza' Bianco Frizzante,vino 'Bianco Frizzante',DOC vino 'Vicenza',"Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 50%, Vitigno 'Garganega': minimo (>=) 50%",50%,50%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Garganega'",Valle d'Aosta,"Provincia di Vicenza, Provincia di Agrigento","Cartigliano, Agugliaro, Albettone, Alonte, Arcugnano, Asigliano Veneto, Breganze, Brogliano, Caltrano, Calvene, Campiglia dei Berici, Cassola, Castegnero, Chiampo, Chiuppano, Cogollo del Cengio, Dueville, Gambellara, Grancona, Longare, Malo, Veneto, Marano Vicentino, Mason Vicentino, Molvena, Monte di Malo, Montegalda, Montegaldella, Montorso Vicentino, Mossano, Mussolente, Nogarole Vicentino, Orgiano, Pianezze, Pojana Maggiore, Pove del Grappa, Rossano Veneto, San Germano dei Berici, San Vito di Leguzzano, Sandrigo, Santorso, Sarcedo, Schiavon, Sossano, Tezze sul Brenta, Torri di Quartesolo, Trissino, Villaga, Villaverla, Zovencedo"
"Vino 'Vicenza' Rosso, varietà Pinot nero'",vino 'Rosso',DOC vino 'Vicenza',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Pinot Nero': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Pinot Nero'",Valle d'Aosta,"Provincia di Vicenza, Provincia di Agrigento","Cartigliano, Agugliaro, Albettone, Alonte, Arcugnano, Asigliano Veneto, Breganze, Brogliano, Caltrano, Calvene, Campiglia dei Berici, Cassola, Castegnero, Chiampo, Chiuppano, Cogollo del Cengio, Dueville, Gambellara, Grancona, Longare, Malo, Veneto, Marano Vicentino, Mason Vicentino, Molvena, Monte di Malo, Montegalda, Montegaldella, Montorso Vicentino, Mossano, Mussolente, Nogarole Vicentino, Orgiano, Pianezze, Pojana Maggiore, Pove del Grappa, Rossano Veneto, San Germano dei Berici, San Vito di Leguzzano, Sandrigo, Santorso, Sarcedo, Schiavon, Sossano, Tezze sul Brenta, Torri di Quartesolo, Trissino, Villaga, Villaverla, Zovencedo"
"Vino 'Vicenza' Rosso Riserva, varietà Cabernet'",vino 'Rosso Riserva',DOC vino 'Vicenza',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Cabernet Franc', Vitigno 'Cabernet Sauvignon', Vitigno 'Carmenere': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Cabernet Franc', Vitigno 'Cabernet Sauvignon', Vitigno 'Carmenere', Vitigno 'CarmèNere'",Valle d'Aosta,"Provincia di Vicenza, Provincia di Agrigento","Cartigliano, Agugliaro, Albettone, Alonte, Arcugnano, Asigliano Veneto, Breganze, Brogliano, Caltrano, Calvene, Campiglia dei Berici, Cassola, Castegnero, Chiampo, Chiuppano, Cogollo del Cengio, Dueville, Gambellara, Grancona, Longare, Malo, Veneto, Marano Vicentino, Mason Vicentino, Molvena, Monte di Malo, Montegalda, Montegaldella, Montorso Vicentino, Mossano, Mussolente, Nogarole Vicentino, Orgiano, Pianezze, Pojana Maggiore, Pove del Grappa, Rossano Veneto, San Germano dei Berici, San Vito di Leguzzano, Sandrigo, Santorso, Sarcedo, Schiavon, Sossano, Tezze sul Brenta, Torri di Quartesolo, Trissino, Villaga, Villaverla, Zovencedo"
Vino 'Vignanello' Novello,"vino 'Novello ', vino 'Novello'",DOC vino 'Vignanello',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 20%, Vitigno 'Ciliegiolo': massimo (<=) 40%, Vitigno 'Sangiovese': minimo (>=) 50%",50%,"20%, 40%","Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Ciliegiolo', Vitigno 'Sangiovese'",Valle d'Aosta,Provincia di Agrigento,Soriano nel Cimino
Vino 'Vignanello' Bianco Vendemmia Tardiva,"vino 'Bianco Vendemmia Tardiva', vino 'Bianco Vendemmia Tardiva:'",DOC vino 'Vignanello',"Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Malvasia Bianca Di Candia', Vitigno 'Malvasia Bianca Lunga': massimo (<=) 30%, Vitigno 'Trebbiano Toscano', Vitigno 'Trebbiano Giallo': minimo (>=) 70%",70%,"15%, 30%","Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Malvasia Bianca Di Candia', Vitigno 'Malvasia Bianca Lunga', Vitigno 'Trebbiano Giallo', Vitigno 'Trebbiano Toscano'",Valle d'Aosta,Provincia di Agrigento,Soriano nel Cimino
Vino 'Vignanello' Bianco Superiore,vino 'Bianco Superiore',DOC vino 'Vignanello',"Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Malvasia Bianca Di Candia', Vitigno 'Malvasia Bianca Lunga': massimo (<=) 30%, Vitigno 'Trebbiano Toscano', Vitigno 'Trebbiano Giallo': minimo (>=) 70%",70%,"15%, 30%","Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Malvasia Bianca Di Candia', Vitigno 'Malvasia Bianca Lunga', Vitigno 'Trebbiano Giallo', Vitigno 'Trebbiano Toscano'",Valle d'Aosta,Provincia di Agrigento,Soriano nel Cimino
"Vino 'Vignanello' Bianco, varietà Greco o Greco di Vignanello'",vino 'Bianco',DOC vino 'Vignanello',"Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Greco B.': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Greco B.'",Valle d'Aosta,Provincia di Agrigento,Soriano nel Cimino
"Vino 'Vignanello' Bianco Spumante, varietà Greco o Greco di Vignanello'",vino 'Bianco Spumante',DOC vino 'Vignanello',"Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Greco B.': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Greco B.'",Valle d'Aosta,Provincia di Agrigento,Soriano nel Cimino
Vino 'Vignanello' Rosso,vino 'Rosso',DOC vino 'Vignanello',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 20%, Vitigno 'Ciliegiolo': massimo (<=) 40%, Vitigno 'Sangiovese': minimo (>=) 50%",50%,"20%, 40%","Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Ciliegiolo', Vitigno 'Sangiovese'",Valle d'Aosta,Provincia di Agrigento,Soriano nel Cimino
Vino 'Vignanello' Bianco,vino 'Bianco',DOC vino 'Vignanello',"Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Malvasia Bianca Di Candia E/O Malvasia Bianca Lunga': massimo (<=) 30%, Vitigno 'Trebbiano Toscano', Vitigno 'Trebbiano Giallo': minimo (>=) 70%",70%,"15%, 30%","Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Malvasia Bianca Di Candia E/O Malvasia Bianca Lunga', Vitigno 'Trebbiano Giallo', Vitigno 'Trebbiano Toscano'",Valle d'Aosta,Provincia di Agrigento,Soriano nel Cimino
Vino 'Vignanello' Rosso Riserva,vino 'Rosso Riserva',DOC vino 'Vignanello',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 20%, Vitigno 'Ciliegiolo': massimo (<=) 40%, Vitigno 'Sangiovese': minimo (>=) 50%",50%,"20%, 40%","Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Ciliegiolo', Vitigno 'Sangiovese'",Valle d'Aosta,Provincia di Agrigento,Soriano nel Cimino
"Vino 'Vignanello' Bianco Vendemmia Tardiva, varietà Greco o Greco di Vignanello'","vino 'Bianco Vendemmia Tardiva', vino 'Bianco Vendemmia Tardiva:'",DOC vino 'Vignanello',"Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Greco B.': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Greco B.'",Valle d'Aosta,Provincia di Agrigento,Soriano nel Cimino
Vino 'Bianchello del Metauro' Bianco,vino 'Bianco',DOC vino 'Bianchello del Metauro',"Vitigno 'Biancame': minimo (>=) 95%, Vitigno 'Malvasia Bianca Lunga': massimo (<=) 5%",95%,5%,"Vitigno 'Biancame', Vitigno 'Malvasia Bianca Lunga'",Valle d'Aosta,Provincia di Agrigento,"Barchi, Marche, Fossombrone, Montemaggiore Belsito, Piagge, Saltara, Serrungarina"
Vino 'Bianchello del Metauro' Superiore,vino 'Superiore',DOC vino 'Bianchello del Metauro',"Vitigno 'Biancame': minimo (>=) 95%, Vitigno 'Malvasia Bianca Lunga': massimo (<=) 5%",95%,5%,"Vitigno 'Biancame', Vitigno 'Malvasia Bianca Lunga'",Valle d'Aosta,Provincia di Agrigento,"Barchi, Marche, Fossombrone, Montemaggiore Belsito, Piagge, Saltara, Serrungarina"
Vino 'Bianchello del Metauro' Spumante,vino 'Spumante',DOC vino 'Bianchello del Metauro',"Vitigno 'Biancame': minimo (>=) 95%, Vitigno 'Malvasia Bianca Lunga': massimo (<=) 5%",95%,5%,"Vitigno 'Biancame', Vitigno 'Malvasia Bianca Lunga'",Valle d'Aosta,Provincia di Agrigento,"Barchi, Marche, Fossombrone, Montemaggiore Belsito, Piagge, Saltara, Serrungarina"
Vino 'Bianchello del Metauro' Bianco Passito,vino 'Bianco Passito',DOC vino 'Bianchello del Metauro',"Vitigno 'Biancame': minimo (>=) 95%, Vitigno 'Malvasia Bianca Lunga': massimo (<=) 5%",95%,5%,"Vitigno 'Biancame', Vitigno 'Malvasia Bianca Lunga'",Valle d'Aosta,Provincia di Agrigento,"Barchi, Marche, Fossombrone, Montemaggiore Belsito, Piagge, Saltara, Serrungarina"
Vino 'Villamagna' Rosso Riserva,vino 'Rosso Riserva',DOC vino 'Villamagna',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 5%, Vitigno 'Montepulciano': minimo (>=) 95%",95%,5%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Montepulciano'",Valle d'Aosta,Provincia di Agrigento,"Bucchianico, Vacri, Villamagna"
Vino 'Villamagna' Rosso,vino 'Rosso',DOC vino 'Villamagna',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 5%, Vitigno 'Montepulciano': minimo (>=) 95%",95%,5%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Montepulciano'",Valle d'Aosta,Provincia di Agrigento,"Bucchianico, Vacri, Villamagna"
Vino 'Vin Santo del Chianti Classico' Bianco,vino 'Bianco',DOC vino 'Vin Santo del Chianti Classico',"Vitigno 'Altre Varietà A Bacca Bianca O Nera': massimo (<=) 40%, Vitigno 'Trebbiano Toscano', Vitigno 'Malvasia Bianca Lunga': minimo (>=) 60%",60%,40%,"Vitigno 'Altre Varietà A Bacca Bianca O Nera', Vitigno 'Malvasia Bianca Lunga', Vitigno 'Trebbiano Toscano'",Valle d'Aosta,"Provincia di Florence, Provincia di Agrigento",Tavarnelle Val di Pesa
Vino 'Vin Santo del Chianti Classico' Occhio Di Pernice,vino 'Occhio Di Pernice',DOC vino 'Vin Santo del Chianti Classico',"Vitigno 'Altre Varietà A Bacca Bianca O Nera': massimo (<=) 20%, Vitigno 'Sangiovese': minimo (>=) 80%",80%,20%,"Vitigno 'Altre Varietà A Bacca Bianca O Nera', Vitigno 'Sangiovese'",Valle d'Aosta,"Provincia di Florence, Provincia di Agrigento",Tavarnelle Val di Pesa
Vino 'Vin Santo del Chianti sottozona Colli Aretini' Bianco,vino 'Bianco',DOC vino 'Vin Santo del Chianti sottozona Colli Aretini',"Vitigno 'Altre Varietà A Bacca Bianca O Nera': massimo (<=) 30%, Vitigno 'Trebbiano Toscano', Vitigno 'Malvasia Bianca Lunga': minimo (>=) 70%",70%,30%,"Vitigno 'Altre Varietà A Bacca Bianca O Nera', Vitigno 'Malvasia Bianca Lunga', Vitigno 'Trebbiano Toscano'",Valle d'Aosta,Provincia di Arezzo,
Vino 'Vin Santo del Chianti sottozona Colli Aretini' Occhio Di Pernice,vino 'Occhio Di Pernice',DOC vino 'Vin Santo del Chianti sottozona Colli Aretini',"Vitigno 'Altre Varietà A Bacca Bianca O Nera': massimo (<=) 50%, Vitigno 'Sangiovese': minimo (>=) 50%",50%,50%,"Vitigno 'Altre Varietà A Bacca Bianca O Nera', Vitigno 'Sangiovese'",Valle d'Aosta,Provincia di Arezzo,
Vino 'Vin Santo del Chianti sottozona Colli Fiorentini' Occhio Di Pernice,vino 'Occhio Di Pernice',DOC vino 'Vin Santo del Chianti sottozona Colli Fiorentini',"Vitigno 'Altre Varietà A Bacca Bianca O Nera': massimo (<=) 50%, Vitigno 'Sangiovese': minimo (>=) 50%",50%,50%,"Vitigno 'Altre Varietà A Bacca Bianca O Nera', Vitigno 'Sangiovese'",Valle d'Aosta,Provincia di Agrigento,"Barberino Val d'Elsa, Figline Valdarno, Incisa in Val d'Arno, Tavarnelle Val di Pesa"
Vino 'Vin Santo del Chianti sottozona Colli Fiorentini' Bianco,vino 'Bianco',DOC vino 'Vin Santo del Chianti sottozona Colli Fiorentini',"Vitigno 'Altre Varietà A Bacca Bianca O Nera': massimo (<=) 30%, Vitigno 'Trebbiano Toscano', Vitigno 'Malvasia Bianca Lunga': minimo (>=) 70%",70%,30%,"Vitigno 'Altre Varietà A Bacca Bianca O Nera', Vitigno 'Malvasia Bianca Lunga', Vitigno 'Trebbiano Toscano'",Valle d'Aosta,Provincia di Agrigento,"Barberino Val d'Elsa, Figline Valdarno, Incisa in Val d'Arno, Tavarnelle Val di Pesa"
Vino 'Vin Santo del Chianti sottozona Montalbano' Occhio Di Pernice,vino 'Occhio Di Pernice',DOC vino 'Vin Santo del Chianti sottozona Montalbano',"Vitigno 'Altre Varietà A Bacca Bianca O Nera': massimo (<=) 50%, Vitigno 'Sangiovese': minimo (>=) 50%",50%,50%,"Vitigno 'Altre Varietà A Bacca Bianca O Nera', Vitigno 'Sangiovese'",Valle d'Aosta,Provincia di Florence,
Vino 'Vin Santo del Chianti sottozona Montalbano' Bianco,vino 'Bianco',DOC vino 'Vin Santo del Chianti sottozona Montalbano',"Vitigno 'Altre Varietà A Bacca Bianca O Nera': massimo (<=) 30%, Vitigno 'Trebbiano Toscano', Vitigno 'Malvasia Bianca Lunga': minimo (>=) 70%",70%,30%,"Vitigno 'Altre Varietà A Bacca Bianca O Nera', Vitigno 'Malvasia Bianca Lunga', Vitigno 'Trebbiano Toscano'",Valle d'Aosta,Provincia di Florence,
Vino 'Vin Santo del Chianti sottozona Rufina' Bianco,vino 'Bianco',DOC vino 'Vin Santo del Chianti sottozona Rufina',"Vitigno 'Altre Varietà A Bacca Bianca O Nera': massimo (<=) 30%, Vitigno 'Trebbiano Toscano', Vitigno 'Malvasia Bianca Lunga': minimo (>=) 70%",70%,30%,"Vitigno 'Altre Varietà A Bacca Bianca O Nera', Vitigno 'Malvasia Bianca Lunga', Vitigno 'Trebbiano Toscano'",Valle d'Aosta,Provincia di Agrigento,"Londa, Tuscany"
Vino 'Vin Santo del Chianti sottozona Rufina' Occhio Di Pernice,vino 'Occhio Di Pernice',DOC vino 'Vin Santo del Chianti sottozona Rufina',"Vitigno 'Altre Varietà A Bacca Bianca O Nera': massimo (<=) 50%, Vitigno 'Sangiovese': minimo (>=) 50%",50%,50%,"Vitigno 'Altre Varietà A Bacca Bianca O Nera', Vitigno 'Sangiovese'",Valle d'Aosta,Provincia di Agrigento,"Londa, Tuscany"
Vino 'Vin Santo del Chianti' Bianco,vino 'Bianco',DOC vino 'Vin Santo del Chianti',"Vitigno 'Altre Varietà A Bacca Bianca O Nera': massimo (<=) 30%, Vitigno 'Trebbiano Toscano', Vitigno 'Malvasia Bianca Lunga': minimo (>=) 70%",70%,30%,"Vitigno 'Altre Varietà A Bacca Bianca O Nera', Vitigno 'Malvasia Bianca Lunga', Vitigno 'Trebbiano Toscano'",Valle d'Aosta,"Provincia di Arezzo, Provincia di Florence, Provincia di Agrigento","Arezzo, Casciana Terme, Castelfranco di Sopra, Crespina, Figline Valdarno, Laterina, Londa, Tuscany, Lorenzana, Pergine Valdarno, Subbiano, Tavarnelle Val di Pesa"
Vino 'Vin Santo del Chianti' Occhio Di Pernice,vino 'Occhio Di Pernice',DOC vino 'Vin Santo del Chianti',"Vitigno 'Altre Varietà A Bacca Bianca O Nera': massimo (<=) 50%, Vitigno 'Sangiovese': minimo (>=) 50%",50%,50%,"Vitigno 'Altre Varietà A Bacca Bianca O Nera', Vitigno 'Sangiovese'",Valle d'Aosta,"Provincia di Arezzo, Provincia di Florence, Provincia di Agrigento","Arezzo, Casciana Terme, Castelfranco di Sopra, Crespina, Figline Valdarno, Laterina, Londa, Tuscany, Lorenzana, Pergine Valdarno, Subbiano, Tavarnelle Val di Pesa"
Vino 'Vittoria' Rosso,vino 'Rosso',DOC vino 'Vittoria',"Vitigno 'Calabrese': massimo (<=) 70%, Vitigno 'Calabrese': minimo (>=) 50%, Vitigno 'Frappato': massimo (<=) 50%, Vitigno 'Frappato': minimo (>=) 30%","30%, 50%","50%, 70%","Vitigno 'Calabrese', Vitigno 'Frappato'",Valle d'Aosta,"Provincia di Catania, Provincia di Agrigento","Caltagirone, Mazzarino, Ragusa, Italy"
"Vino 'Vittoria' Bianco, varietà Ansonica o Inzolia o Insolia:'",vino 'Bianco',DOC vino 'Vittoria',"Vitigno 'Altre Varietà A Bacca Bianca': minimo (>=) 15%, Vitigno 'Ansonica': minimo (>=) 85%","15%, 85%",,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Ansonica'",Valle d'Aosta,"Provincia di Catania, Provincia di Agrigento","Caltagirone, Mazzarino, Ragusa, Italy"
"Vino 'Vittoria' Rosso, varietà Calabrese o Nero d'Avola'",vino 'Rosso',DOC vino 'Vittoria',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Calabrese O Calabrese': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Calabrese O Calabrese'",Valle d'Aosta,"Provincia di Catania, Provincia di Agrigento","Caltagirone, Mazzarino, Ragusa, Italy"
"Vino 'Vittoria' Rosso, varietà Frappato'",vino 'Rosso',DOC vino 'Vittoria',"Vitigno 'Calabrese', Vitigno 'Frappato': massimo (<=) 15%, Vitigno 'Frappato': minimo (>=) 85%",85%,15%,"Vitigno 'Calabrese', Vitigno 'Frappato'",Valle d'Aosta,"Provincia di Catania, Provincia di Agrigento","Caltagirone, Mazzarino, Ragusa, Italy"
Vino 'Vittoria' Novello,"vino 'Novello ', vino 'Novello'",DOC vino 'Vittoria',"Vitigno 'Calabrese', Vitigno 'Frappato': massimo (<=) 20%, Vitigno 'Calabrese', Vitigno 'Frappato': minimo (>=) 80%",80%,20%,"Vitigno 'Calabrese', Vitigno 'Frappato'",Valle d'Aosta,"Provincia di Catania, Provincia di Agrigento","Caltagirone, Mazzarino, Ragusa, Italy"
"Vino 'Oltrepò Pavese' Bianco Spumante, varietà Cortese'",vino 'Bianco Spumante',"DOC vino 'Oltrepò Pavese', DOCG vino 'Oltrepò Pavese'","Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Cortese': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Cortese'",Valle d'Aosta,"Provincia di Pavia, Provincia di Agrigento","Stradella, Lombardy, Lirio"
Vino 'Oltrepò Pavese' Rosso Riserva,vino 'Rosso Riserva',"DOC vino 'Oltrepò Pavese', DOCG vino 'Oltrepò Pavese'","Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Barbera': massimo (<=) 65%, Vitigno 'Barbera': minimo (>=) 25%, Vitigno 'Croatina': massimo (<=) 65%, Vitigno 'Croatina': minimo (>=) 25%, Vitigno 'Uva Rara', Vitigno 'Vespolina (Ughetta)', Vitigno 'Pinot Nero': massimo (<=) 45%",25%,"15%, 45%, 65%","Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Barbera', Vitigno 'Croatina', Vitigno 'Pinot Nero', Vitigno 'Uva Rara', Vitigno 'Vespolina (Ughetta)'",Valle d'Aosta,"Provincia di Pavia, Provincia di Agrigento","Stradella, Lombardy, Lirio"
"Vino 'Oltrepò Pavese' Bianco, varietà Cortese'",vino 'Bianco',"DOC vino 'Oltrepò Pavese', DOCG vino 'Oltrepò Pavese'","Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Cortese': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Cortese'",Valle d'Aosta,"Provincia di Pavia, Provincia di Agrigento","Stradella, Lombardy, Lirio"
"Vino 'Oltrepò Pavese' Bianco Frizzante, varietà Chardonnay'",vino 'Bianco Frizzante',"DOC vino 'Oltrepò Pavese', DOCG vino 'Oltrepò Pavese'","Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Chardonnay': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Chardonnay'",Valle d'Aosta,"Provincia di Pavia, Provincia di Agrigento","Stradella, Lombardy, Lirio"
Vino 'Oltrepò Pavese' Rosato Frizzante,vino 'Rosato Frizzante',"DOC vino 'Oltrepò Pavese', DOCG vino 'Oltrepò Pavese'","Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Barbera': massimo (<=) 65%, Vitigno 'Barbera': minimo (>=) 25%, Vitigno 'Croatina': massimo (<=) 65%, Vitigno 'Croatina': minimo (>=) 25%, Vitigno 'Uva Rara', Vitigno 'Vespolina (Ughetta)', Vitigno 'Pinot Nero': massimo (<=) 45%",25%,"15%, 45%, 65%","Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Barbera', Vitigno 'Croatina', Vitigno 'Pinot Nero', Vitigno 'Uva Rara', Vitigno 'Vespolina (Ughetta)'",Valle d'Aosta,"Provincia di Pavia, Provincia di Agrigento","Stradella, Lombardy, Lirio"
"Vino 'Oltrepò Pavese' Rosso Frizzante, varietà Barbera'",vino 'Rosso Frizzante',"DOC vino 'Oltrepò Pavese', DOCG vino 'Oltrepò Pavese'","Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Barbera': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Barbera'",Valle d'Aosta,"Provincia di Pavia, Provincia di Agrigento","Stradella, Lombardy, Lirio"
"Vino 'Oltrepò Pavese' Bianco Spumante, varietà Malvasia'",vino 'Bianco Spumante',"DOC vino 'Oltrepò Pavese', DOCG vino 'Oltrepò Pavese'","Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Malvasia Di Candia Aromatica': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Malvasia Di Candia Aromatica'",Valle d'Aosta,"Provincia di Pavia, Provincia di Agrigento","Stradella, Lombardy, Lirio"
"Vino 'Oltrepò Pavese' Rosato, varietà Pinot nero (vinificato in rosato)'",vino 'Rosato',"DOC vino 'Oltrepò Pavese', DOCG vino 'Oltrepò Pavese'","Vitigno 'Pinot Grigio', Vitigno 'Pinot Bianco', Vitigno 'Chardonnay': massimo (<=) 15%, Vitigno 'Pinot Nero': minimo (>=) 85%",85%,15%,"Vitigno 'Chardonnay', Vitigno 'Pinot Bianco', Vitigno 'Pinot Grigio', Vitigno 'Pinot Nero'",Valle d'Aosta,"Provincia di Pavia, Provincia di Agrigento","Stradella, Lombardy, Lirio"
"Vino 'Oltrepò Pavese' Rosso, varietà Cabernet Sauvignon'",vino 'Rosso',"DOC vino 'Oltrepò Pavese', DOCG vino 'Oltrepò Pavese'","Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Cabernet Sauvignon': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Cabernet Sauvignon'",Valle d'Aosta,"Provincia di Pavia, Provincia di Agrigento","Stradella, Lombardy, Lirio"
Vino 'Oltrepò Pavese' Rosato,vino 'Rosato',"DOC vino 'Oltrepò Pavese', DOCG vino 'Oltrepò Pavese'","Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Barbera': massimo (<=) 65%, Vitigno 'Barbera': minimo (>=) 25%, Vitigno 'Croatina': massimo (<=) 65%, Vitigno 'Croatina': minimo (>=) 25%, Vitigno 'Uva Rara', Vitigno 'Vespolina (Ughetta)', Vitigno 'Pinot Nero': massimo (<=) 45%",25%,"15%, 45%, 65%","Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Barbera', Vitigno 'Croatina', Vitigno 'Pinot Nero', Vitigno 'Uva Rara', Vitigno 'Vespolina (Ughetta)'",Valle d'Aosta,"Provincia di Pavia, Provincia di Agrigento","Stradella, Lombardy, Lirio"
"Vino 'Oltrepò Pavese' Bianco Spumante, varietà Chardonnay'",vino 'Bianco Spumante',"DOC vino 'Oltrepò Pavese', DOCG vino 'Oltrepò Pavese'","Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Chardonnay': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Chardonnay'",Valle d'Aosta,"Provincia di Pavia, Provincia di Agrigento","Stradella, Lombardy, Lirio"
"Vino 'Oltrepò Pavese' Bianco, varietà Chardonnay'",vino 'Bianco',"DOC vino 'Oltrepò Pavese', DOCG vino 'Oltrepò Pavese'","Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Chardonnay': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Chardonnay'",Valle d'Aosta,"Provincia di Pavia, Provincia di Agrigento","Stradella, Lombardy, Lirio"
"Vino 'Oltrepò Pavese' Rosato Frizzante, varietà Pinot nero (vinificato in rosato)'",vino 'Rosato Frizzante',"DOC vino 'Oltrepò Pavese', DOCG vino 'Oltrepò Pavese'","Vitigno 'Pinot Grigio', Vitigno 'Pinot Bianco', Vitigno 'Chardonnay': massimo (<=) 15%, Vitigno 'Pinot Nero': minimo (>=) 85%",85%,15%,"Vitigno 'Chardonnay', Vitigno 'Pinot Bianco', Vitigno 'Pinot Grigio', Vitigno 'Pinot Nero'",Valle d'Aosta,"Provincia di Pavia, Provincia di Agrigento","Stradella, Lombardy, Lirio"
